participant_id,voiced_ratio,n_frames_total,n_frames_voiced,voiced_seg_dur_mean,voiced_seg_dur_std,voiced_seg_dur_median,voiced_seg_dur_iqr,voiced_seg_dur_p10,voiced_seg_dur_p90,voiced_seg_per_min,f0_mean,f0_std,f0_median,f0_iqr,f0_p10,f0_p90,naq_mean,naq_std,naq_median,naq_iqr,naq_p10,naq_p90,qoq_mean,qoq_std,qoq_median,qoq_iqr,qoq_p10,qoq_p90,h1h2_mean,h1h2_std,h1h2_median,h1h2_iqr,h1h2_p10,h1h2_p90,psp_mean,psp_std,psp_median,psp_iqr,psp_p10,psp_p90,mdq_mean,mdq_std,mdq_median,mdq_iqr,mdq_p10,mdq_p90,peakslope_mean,peakslope_std,peakslope_median,peakslope_iqr,peakslope_p10,peakslope_p90,rd_mean,rd_std,rd_median,rd_iqr,rd_p10,rd_p90,mcep0_mean,mcep0_std,mcep0_median,mcep0_iqr,mcep0_p10,mcep0_p90,formant_f1_mean,formant_f1_std,formant_f1_median,formant_f1_iqr,formant_f1_p10,formant_f1_p90,formant_f2_mean,formant_f2_std,formant_f2_median,formant_f2_iqr,formant_f2_p10,formant_f2_p90,formant_f3_mean,formant_f3_std,formant_f3_median,formant_f3_iqr,formant_f3_p10,formant_f3_p90,quality_sufficient
347,0.23825640522555222,61161,14572,0.1412015503875969,0.15120610093126735,0.09,0.15,0.02,0.34,101.24098690341884,142.6008440845457,50.14654927346801,119.0,85.5,93.5,213.5,0.11126692098542341,0.06348110791977982,0.11989,0.09801425000000001,0.019403600000000007,0.191638,0.34737994540839284,0.1740683962165858,0.42106,0.2877425,0.07230810000000001,0.52049,5.7207122138971,7.69991559196947,5.96025,10.036712499999998,-2.66333,14.863900000000001,0.25627359511849435,0.16226990435197322,0.23624499999999998,0.1452875,0.08136470000000001,0.438564,0.10574514072913808,0.02506394798718224,0.10161,0.028726,0.0804749,0.14064,-0.39891197502058745,0.061448308416791504,-0.39448,0.08424749999999998,-0.483697,-0.326621,1.6649932720285479,0.5214894287877092,1.6668500000000002,0.761225,0.952246,2.4207799999999997,-10.354525953884162,1.0900596171283752,-10.5395,1.8993000000000002,-11.606,-8.84226,631.8893353583752,288.34377810907347,594.0,350.44000000000005,311.75,1010.9,1567.097508789717,402.1307786955849,1528.6,497.4000000000001,1078.7,2116.4,2505.0337956860885,440.1323341975748,2499.6,560.2000000000003,1941.9,3073.7,1
348,0.4251459549624687,71940,30585,0.16443548387096776,0.1807373000908244,0.1,0.2,0.02,0.4,155.12927439532945,203.0015040052313,48.47101165739085,188.5,46.5,163.5,274.0,0.0966695404208599,0.052114336425752084,0.094078,0.061406,0.0249062,0.16516600000000004,0.37891938362835054,0.17319144538579273,0.4,0.22653000000000006,0.10894000000000002,0.587512,3.882876364180448,6.353962017181403,3.3343,7.7185426999999995,-2.9062799999999993,11.890200000000004,0.2653965078223672,0.17983170826505354,0.2345,0.18821000000000002,0.100034,0.46873,0.10089559857119502,0.03392332955712809,0.10067,0.05160200000000001,0.0555832,0.14567600000000003,-0.3459904152852705,0.06655737394471634,-0.34956,0.08199999999999996,-0.425556,-0.2631,1.4200018659473599,0.49984735942865754,1.3544,0.7124999999999999,0.82977,2.1721,-9.596508497629555,1.298793097206417,-9.4629,2.3381000000000007,-11.3476,-7.91784,572.4807456366038,244.70641656507914,527.7,294.36,328.11,878.084,1572.2138816493984,424.8650409789212,1581.0,534.4000000000001,986.7040000000001,2117.4,2529.7269815729087,472.8520039280976,2578.4,590.7999999999997,1868.6,3091.86,1
349,0.291071472627242,121599,35394,0.1700816914944738,0.17727214614097492,0.11,0.19999999999999998,0.02,0.41,102.68176547504503,119.81140871334125,29.60153724593013,109.0,20.0,98.5,171.0,0.10487646393955953,0.062235856355127295,0.10644,0.09771824999999999,0.0187866,0.18676,0.3491443994359411,0.31068702896869493,0.378185,0.250845,0.09314940000000001,0.54366,6.782775573636491,7.0482313299202595,7.242850000000001,8.3382,-0.052692399999999875,14.708100000000002,0.24750140168756005,0.16328088141446373,0.21983,0.127435,0.10963300000000001,0.41891700000000004,0.10243894521415212,0.026776611522824206,0.1026,0.03510825000000001,0.0682742,0.13664700000000002,-0.42799785658586204,0.06288107109353636,-0.43385,0.07599,-0.5032139999999999,-0.346332,1.7984571201333561,0.47330461714247446,1.8114,0.7303749999999998,1.2058,2.4275700000000002,-10.196939987003447,0.8294813990688794,-10.138,1.2508999999999997,-11.362,-9.128530000000001,588.5266714801683,281.79604152380955,568.56,338.375,261.746,919.8620000000003,1596.5995252042421,420.3838877407615,1612.6,515.0999999999999,1027.3,2114.2,2529.0284507227657,460.3927508792322,2580.4,656.0999999999999,1930.46,3072.540000000001,1
350,0.45580013381870965,88179,40192,0.18994328922495274,0.19264131777266413,0.13,0.22000000000000003,0.02,0.44,143.9798591501378,182.06920531449043,40.436527763313066,172.0,38.5,145.5,234.0,0.07939629159733877,0.055523272281906,0.084446,0.09102575,0.00752762,0.14986900000000003,0.33283964897370616,0.19522966211202739,0.349435,0.3291525,0.06202970000000003,0.58393,3.4344435912932645,5.431854210285083,3.04425,5.4433675,-1.4153499999999999,9.982460000000001,0.3637189304513087,0.35094298505543087,0.245025,0.2709825,0.103461,0.8277440000000004,0.11537140144605892,0.0346467673013171,0.11422,0.052356500000000014,0.07107720000000001,0.16206900000000002,-0.364794627211883,0.06462985237571552,-0.36881,0.08206250000000004,-0.44502,-0.28149499999999994,1.3712580334394904,0.4257380061269215,1.3106,0.5507,0.887205,1.9774800000000003,-9.900543807225318,0.9523984330009101,-9.8633,1.4015250000000012,-11.231,-8.683349999999999,625.0450429921492,251.02200106106088,598.67,299.125,352.0,914.15,1585.2171004265747,399.7098714365251,1567.3,470.4000000000001,1085.5,2112.8,2547.17496517063,421.3569221684132,2562.0,435.3250000000003,1985.6,3059.37,1
351,0.40361751062253926,76959,31062,0.19044757817290006,0.18651401005287718,0.12,0.22000000000000003,0.02,0.45,127.1586169258956,202.40971283239972,38.8570641689045,190.0,32.5,171.5,258.0,0.12670959434005538,0.056093470231707944,0.13635,0.06308050000000001,0.03751630000000001,0.18854,0.34653771704297537,0.1288301982060786,0.37465,0.11584749999999999,0.14675900000000003,0.47394,7.465736787140751,6.630350917494404,7.1716,8.3274,0.05813160000000016,15.255,0.22357404860305194,0.1649323281336765,0.189475,0.10955500000000001,0.111731,0.36805600000000005,0.1106554864109523,0.024878998071826933,0.10965,0.029983000000000024,0.0808483,0.14235,-0.34054468347176614,0.07070130752705828,-0.341775,0.096555,-0.431519,-0.25172199999999995,1.4082037724550898,0.42970771477993364,1.3574,0.5558000000000001,0.915381,2.00989,-8.977176694997102,1.1615835154468166,-8.6839,1.5188249999999996,-10.93,-7.7066,652.3878520480989,338.5858021180044,627.0,495.01,244.1,1091.3,1584.2306624634384,441.40157381064546,1568.8,546.7,1000.0,2171.6,2509.503603899903,474.6178894448187,2536.0,593.0,1856.94,3088.5,1
352,0.42468853192301115,76011,32281,0.16734577501296008,0.15956721270253474,0.12,0.18,0.03,0.37200000000000044,152.26743497651657,199.04502648616833,45.744714053668254,193.0,36.0,164.0,255.5,0.07456638532763576,0.05397167595270423,0.068409,0.07428499999999999,0.0092102,0.14772,0.3032488444593197,0.1492285670470817,0.32222,0.20203000000000002,0.067071,0.47966,6.461784912765218,6.075472715772674,6.439,6.770399999999999,0.0049039,13.414,0.3030576517526099,0.31284715803268964,0.20307,0.1853,0.10504,0.62193,0.11857915909166383,0.03970034753466563,0.12054,0.06317800000000001,0.06374,0.1701,-0.32807751009572195,0.07768229356846068,-0.33135,0.09671999999999997,-0.42468,-0.22956,1.3828018856293176,0.6122235552468198,1.2768,0.76147,0.63122,2.4965,-8.865591276602336,1.1424120234296864,-8.6923,1.4680999999999997,-10.665,-7.5491,632.6003747314094,310.7447746526118,575.475,410.42249999999996,275.2,1031.0,1589.3497794659786,444.24945050777967,1621.5,575.0999999999999,984.0,2124.0,2542.0268090372865,502.2326254490278,2626.9,718.7249999999999,1831.41,3090.8,1
353,0.407735368956743,78600,32048,0.20464878671775225,0.21100434409390081,0.13,0.22000000000000003,0.03,0.48,119.54198473282443,190.92291250624064,42.39652071030799,181.0,51.0,146.5,251.0,0.06379466389510828,0.04586855962323358,0.060541,0.06075924999999999,0.0100804,0.11983,0.28055475904144095,0.1405961127621481,0.29474,0.1997525,0.0740262,0.4557,6.0002551166325935,6.401433963430738,5.63195,8.245675,-0.16773899999999983,13.2913,0.30198773211900903,0.3266268894250204,0.196135,0.187255,0.0895251,0.648339,0.10745499199307289,0.04241376827913543,0.10675,0.07005099999999999,0.052507700000000004,0.166383,-0.3187617726535197,0.07954455325309134,-0.3208,0.09988999999999998,-0.42005,-0.218567,1.395607097790814,0.6463323858032273,1.2195,0.89385,0.7057140000000001,2.4965,-8.713927461932101,1.222749359348929,-8.4293,1.5081750000000005,-10.81,-7.373,614.004065941787,276.9039061330144,601.23,368.4950000000001,269.07,929.2440000000005,1541.6913067101682,445.15647092550336,1559.3,587.5250000000001,934.645,2103.5900000000006,2488.491243641782,507.00969703167345,2531.45,714.5250000000001,1779.51,3096.1,1
354,0.24176071843414643,57681,13945,0.15494444444444447,0.18938760144277375,0.09,0.18,0.02,0.3810000000000002,93.61834919644252,115.43929723915382,36.65240715871195,97.5,47.0,87.0,180.5,0.09285836303857296,0.04896184035845915,0.10207,0.064558,0.01678120000000001,0.14425800000000003,0.3569882998813912,0.2981493147387154,0.38952,0.26728999999999997,0.06264660000000002,0.6017220000000002,-0.43286859159770524,4.915895670556031,-0.56027,3.6484,-4.3402199999999995,5.001860000000001,0.19002840923315167,0.15293453487107367,0.15599,0.11223,0.0633572,0.359344,0.09323423339591251,0.023782936951593343,0.088696,0.025079000000000004,0.070389,0.12634,-0.41111378501254925,0.058380745287961805,-0.41476,0.08278999999999997,-0.483028,-0.33592399999999994,1.2443754815346002,0.4990666086980953,1.091,0.6586799999999999,0.724274,2.0361800000000003,-10.414423054858371,0.8435489606449794,-10.344,1.4476999999999993,-11.5086,-9.31002,685.6107182666296,321.47829348687816,668.3,484.835,273.535,1106.8,1583.5223200041617,410.62405541414574,1567.85,562.1000000000001,1057.5,2119.3,2487.799093951585,464.54727657912855,2461.4,659.5,1923.0,3110.0,1
355,0.4220097821253891,67470,28473,0.21505287009063445,0.2459866628343228,0.13,0.24999999999999997,0.02,0.5270000000000005,117.741218319253,146.3012854283005,32.8697194258073,134.0,28.0,120.5,193.0,0.13536306398511574,0.0652154719167382,0.1455,0.09965800000000001,0.0430552,0.212988,0.38435517983760054,0.16853938227565285,0.42113,0.25600999999999996,0.14942000000000005,0.577648,5.8812793799919225,6.03658301869719,6.0736,5.5328,0.0,12.295,0.24312702807119027,0.1440497828526648,0.21204,0.11002,0.130652,0.407568,0.12612943350862219,0.02751877302899265,0.12416,0.02943000000000001,0.094554,0.162718,-0.4602491222210515,0.07101849769794005,-0.47912,0.07768000000000003,-0.53166,-0.350084,1.4854078073964807,0.7070015071219247,1.6359,1.17468,0.34806600000000004,2.39884,-9.626690116952902,0.9970846076295887,-9.4631,1.4717000000000002,-11.155,-8.44162,600.6110044156461,317.3815532494069,539.0,413.34499999999997,257.36400000000003,1048.5800000000002,1574.8356752468787,414.89545824202514,1566.5,478.79999999999995,1052.3,2095.7,2496.5425636843506,493.7188097224606,2464.1,691.0,1896.91,3169.1,1
356,0.34915094339622643,95400,33309,0.15435125115848006,0.1439963857407711,0.11,0.16999999999999998,0.02,0.35,135.72327044025158,117.77489567384191,30.419732624234435,107.0,24.0,93.0,172.0,0.10438592117389565,0.0571173373341289,0.10649,0.080904,0.0242364,0.17594,0.3509530486431865,0.17178255609243662,0.39587,0.24745,0.09159540000000001,0.545672,3.976572358779699,6.071696983149543,3.7933,5.241099999999999,-0.20575799999999944,10.9312,0.2155443683756042,0.1432201281223758,0.19522,0.10677,0.0919742,0.357192,0.10894008298886187,0.030713830016242772,0.10465,0.04044500000000001,0.0748326,0.151872,-0.41913672169683874,0.061706834177938964,-0.42383,0.07540000000000002,-0.492972,-0.343156,1.475256361644,0.6546770840916095,1.4141,0.8475999999999999,0.39153800000000005,2.4965,-9.707584727851332,1.002543120903435,-9.5633,1.5633999999999997,-11.2,-8.46878,637.2848649707946,302.59551989976353,602.91,397.69499999999994,266.0,1017.1,1588.988132111285,404.7455670105178,1611.5,474.29999999999995,1048.6,2072.0199999999995,2543.216782160048,451.263116837526,2591.3,579.0999999999999,1896.68,3069.1,1
357,0.2603601648947711,41481,10800,0.14044213263979194,0.17616581647936685,0.08,0.14,0.02,0.34,111.23164822448832,134.43800925925925,39.29237892272904,118.0,60.5,100.0,196.0,0.0730603413311974,0.04192796521975058,0.073206,0.04694600000000001,0.012191200000000001,0.123261,0.27288834685846663,0.13623638929478954,0.313145,0.19446249999999998,0.053529000000000014,0.411731,0.22615813331166668,5.866582231514449,0.0,3.37075,-4.6876299999999995,6.420780000000001,0.18936390550047222,0.1819013397251457,0.13814500000000002,0.11363774999999998,0.0616111,0.39155200000000007,0.08221828160555555,0.03257536702958394,0.0733955,0.046914750000000005,0.0479346,0.130203,-0.38417814888888896,0.058210938300619866,-0.380685,0.07650499999999999,-0.460321,-0.316798,1.2363147907407408,0.52833047429883,1.05295,0.775225,0.705708,2.07041,-9.485519796296296,1.3227263014217725,-9.245650000000001,2.5524000000000004,-11.295,-7.8535900000000005,644.1650400660734,310.1053360310511,605.9,418.64000000000004,283.84000000000003,1059.0,1569.4741814367358,404.79359771396673,1562.7,461.79999999999995,1042.6,2092.340000000001,2499.173099182522,466.5312789272751,2534.1,575.3000000000002,1867.74,3082.0200000000004,1
358,0.29320430306678397,64791,18997,0.1429420617005267,0.14550138151625366,0.1,0.15,0.02,0.33,123.07264897902488,139.80675896194137,41.67926380502171,125.0,63.5,100.0,204.0,0.07768945447793862,0.04626544615066349,0.075832,0.063524,0.016015200000000004,0.13620800000000002,0.2860379698855083,0.1503148808154188,0.29752,0.20035,0.06695620000000002,0.48574800000000007,1.0748367980833815,6.4083622747339,0.18519,6.4983,-4.83458,8.827260000000003,0.22651641596714744,0.18684037759666336,0.17286,0.17991,0.0643228,0.4657380000000001,0.1050436050423751,0.034723329546323935,0.10568,0.050865999999999995,0.0592954,0.15076600000000007,-0.38754583839553614,0.0621313563934024,-0.39009,0.07347999999999999,-0.463034,-0.31638999999999995,1.3803344106964257,0.6617446269844011,1.3183,1.06209,0.59592,2.4959,-10.013609885771436,1.1181593130218248,-9.8786,1.7728000000000002,-11.432,-8.646479999999999,638.284926963274,269.3054062816506,623.9,320.05999999999995,317.27599999999995,964.2160000000001,1608.0154226037018,420.0484440445819,1592.6,566.1000000000001,1073.1,2147.84,2544.3359552001484,443.8186856617899,2556.9,571.9000000000001,1983.3600000000001,3108.6,1
359,0.376619355837421,103359,38927,0.15966776045939296,0.17229264134035957,0.1,0.18,0.02,0.38,141.5261370562796,134.31219975852235,35.197452437084834,124.0,40.5,100.5,187.5,0.09364746335974311,0.05502990666699865,0.092892,0.08858400000000001,0.0159826,0.16328,0.2869116380117656,0.9810575769648587,0.29421,0.17953000000000002,0.0741762,0.43688600000000005,0.6119565280835411,5.736177823921465,0.11864,4.3065,-4.4832600000000005,7.243140000000003,0.22795026225249057,0.22520431533210977,0.15921,0.13108000000000003,0.0792224,0.4748680000000002,0.10862873714167542,0.02854479760057091,0.10718,0.03700800000000001,0.0745656,0.147184,-0.42718861802861763,0.0622266710782425,-0.43008,0.08345499999999995,-0.50605,-0.34885199999999994,1.221156621111311,0.4932924786915123,1.1027,0.6528399999999999,0.68857,1.9736,-9.409731176304364,1.134762893168973,-9.2824,1.7584,-11.077,-7.983719999999999,600.0433573612323,317.3832520424953,543.15,436.515,251.836,1023.1,1603.1167972388637,403.4608884015114,1593.0,486.70000000000005,1081.16,2122.1,2502.1766524164846,436.16926836410533,2462.4,550.75,1976.4,3089.1,1
360,0.439827429609446,44040,19370,0.1841254752851711,0.20324668802988233,0.11,0.22,0.02,0.46,143.32425068119892,219.12196695921529,39.705247324550314,209.0,40.0,182.5,270.0,0.1390495153112287,0.058197795488184746,0.14508,0.06365499999999999,0.0497879,0.20721,0.4385520301488901,0.15572900041275503,0.476905,0.15866250000000004,0.199355,0.590782,7.808881442717295,6.401727295620698,8.46345,7.175624999999998,0.0,14.561100000000001,0.29729748528936506,0.15449880144782976,0.27198,0.16634749999999995,0.153559,0.48480000000000023,0.12291928878988125,0.025835563784106372,0.12434500000000001,0.03422499999999999,0.08938320000000001,0.15454,-0.37315882297367065,0.06573397099119797,-0.37417999999999996,0.08354500000000004,-0.457414,-0.291419,1.719101416623645,0.4720779391280809,1.7312,0.6604500000000002,1.09239,2.34161,-9.231170129065564,1.1942693703045102,-9.0445,1.9716500000000003,-10.977,-7.73128,616.675508233958,288.6520353715258,570.59,380.13,286.1,1006.7,1596.6558873367405,424.421111501525,1595.7,518.5999999999999,1054.7800000000002,2146.1,2574.0915579784214,488.72616142097144,2616.8,665.2999999999997,1895.74,3162.56,1
361,0.3963795547662445,64191,25444,0.15109263657957245,0.15249311644581612,0.1,0.16999999999999998,0.02,0.36,157.40524372575595,146.84302782581355,36.520256740324236,134.5,44.5,113.0,203.0,0.08805893104136535,0.04382995407249104,0.092008,0.044921,0.020508500000000002,0.13648,0.30510506085737304,0.13042223195662103,0.340955,0.12327499999999997,0.08676950000000003,0.425441,0.5552070385364329,5.339218038763049,0.0534535,3.0383500000000003,-3.4042899999999996,6.6673800000000005,0.1733844292644081,0.17180952410570752,0.12017,0.10386800000000002,0.064269,0.34501300000000024,0.08594598421549283,0.03095149825011101,0.07699349999999999,0.04185175000000001,0.054670500000000004,0.13149100000000002,-0.37253680832416286,0.056467032902887404,-0.37132,0.07419250000000005,-0.44713,-0.30402599999999996,1.1193961094953624,0.4822955130159409,0.93729,0.6320625,0.6700560000000001,1.8641500000000004,-9.785224489074045,1.0220720390038516,-9.63965,1.5135000000000005,-11.321,-8.54825,630.7650180656622,282.73762591152763,570.69,378.04,328.0,1014.3,1584.9696676379385,424.51698532302385,1547.1,556.3,1085.5,2182.7400000000002,2570.0202694111595,442.6393659861704,2610.2,481.39999999999964,1955.06,3107.3,1
362,0.34577000626916754,59019,20407,0.1315731785944552,0.12993665431872758,0.09,0.16,0.02,0.31,157.67803588674832,180.35022296270887,47.61021235102861,172.0,47.5,136.0,245.0,0.074774098641916,0.04962643559281858,0.073667,0.06510149999999999,0.0076835600000000025,0.14123200000000005,0.32871700722100755,0.1889239394298284,0.35361,0.31844,0.04200880000000001,0.5593640000000001,4.98469924894154,6.222666411631697,5.04,7.7009,-0.9756399999999996,12.178800000000003,0.2769766028909688,0.23763378987347078,0.22251,0.16679999999999995,0.0918506,0.5068100000000002,0.10445894753760966,0.034320829328032765,0.10414,0.05137800000000001,0.0597226,0.14894400000000002,-0.38690780565492233,0.05834757004568869,-0.38827,0.075125,-0.460276,-0.312982,1.443596610476797,0.5659596260996226,1.4,0.7261500000000001,0.745986,2.3976,-9.52186950066154,1.2474755521209513,-9.2849,2.258000000000001,-11.264,-7.98196,653.5243125633075,292.8860608452784,627.845,429.93249999999995,299.39000000000004,1013.0,1618.4695428079244,411.49219650388824,1597.8,495.29999999999995,1099.0,2174.5,2577.7427254091303,451.57277865683375,2612.8,579.0,1966.5,3108.81,1
363,0.4566739195983995,122709,56038,0.20244942196531793,0.2112143126806722,0.13,0.24999999999999997,0.02,0.4830000000000018,135.3445957509229,128.87969770512865,30.942152793830306,117.0,24.0,105.0,180.0,0.1296806116928511,0.061361085435401946,0.1329,0.0753635,0.0374727,0.20702300000000004,0.4330505868835807,0.17546309988850708,0.48345499999999997,0.16760750000000002,0.13453,0.60622,4.122160381259824,6.402933655348732,3.9193,5.196300000000001,-0.4561979999999978,11.442,0.24028989814906138,0.15817547900981815,0.20637,0.12168749999999998,0.118457,0.41128900000000007,0.10318866495801063,0.022177086830702387,0.10221,0.02314100000000001,0.0788744,0.13022300000000003,-0.404567284663978,0.0706040878252493,-0.40286,0.092555,-0.50081,-0.319777,1.6050369799064923,0.45429083703981854,1.5524,0.6298750000000002,1.07817,2.2949,-9.731296930654198,0.9532489778886838,-9.6926,1.3795000000000002,-11.077,-8.510739999999998,600.1833857316844,268.24571832192066,566.38,319.15000000000003,298.36,928.14,1609.7052190189715,417.6690952028185,1592.7,557.0999999999999,1078.8,2177.2,2540.757672407451,422.62527859889883,2530.1,514.2999999999997,2029.1,3099.8,1
364,0.3582843574760453,178149,63828,0.1495501405810684,0.1491642888493347,0.1,0.16,0.02,0.35,143.74484280012797,101.18283511938334,27.611363559271318,92.5,28.0,76.5,144.0,0.07985351741874427,0.04246737715373909,0.08114299999999999,0.05191350000000001,0.016918800000000005,0.13204,0.351694794349942,0.16478417543425136,0.38542,0.17975250000000004,0.07913020000000005,0.5322560000000001,1.0979581333804598,5.968228857079655,1.3432499999999998,3.372275,-2.67359,6.48306,0.18439007697012597,0.1646253300944144,0.14561,0.110888,0.059874000000000004,0.34517900000000007,0.07979292506862193,0.029295762697440088,0.073852,0.030550250000000008,0.051016,0.12011300000000003,-0.390440942985837,0.06414696598670341,-0.39378,0.08617999999999998,-0.47027,-0.306907,1.2542749918531053,0.4556458355930373,1.1454,0.5811849999999998,0.77137,1.9416,-9.241648047878673,1.0273286734723475,-9.1178,1.2856750000000012,-10.815,-8.0289,623.2899498481012,290.2833546069137,573.9,348.95000000000005,326.808,968.1,1639.0031542742265,435.39213547943217,1635.5,550.4000000000001,1065.6799999999998,2202.7,2601.5448687380317,446.3231507821643,2646.0,570.7500000000005,2008.0,3130.4,1
365,0.1683801196170523,138609,23339,0.06927574948055804,0.07445504564981946,0.04,0.06,0.02,0.17,145.8346860593468,126.40070268649042,66.50451321212385,91.5,88.5,73.5,232.0,0.06691117608828356,0.04902796155475391,0.06883,0.0770705,0.0004344460000000001,0.12740600000000002,0.2428041221497665,0.16076110020279274,0.2792,0.249415,0.0018256200000000002,0.428532,-0.11017686071943952,6.431191925129385,-0.006894,3.26795,-4.909899999999999,7.204840000000001,0.174925517592399,0.20588839488666857,0.1027,0.1705545,0.0012046000000000001,0.4279780000000001,0.09136205039269034,0.0355532487004367,0.086105,0.04999550000000001,0.050221600000000005,0.14186,-0.42152569454561034,0.06671041328941843,-0.43239,0.08649000000000001,-0.497692,-0.329348,1.2097336256909037,0.5309215266143898,1.0518,0.81151,0.654576,2.0250600000000003,-10.168428017481467,0.7902712522267499,-10.101,1.2250499999999995,-11.2692,-9.18346,624.8226266009602,286.5380501422517,580.0,356.345,309.55800000000005,993.158,1587.3906728209001,415.09662956347023,1552.2,526.8499999999999,1080.3,2155.9,2531.504545005556,429.2224570795499,2525.8,482.8000000000002,1990.4,3090.4,1
366,0.36858864486444076,131271,48385,0.1618768819003011,0.15680778700397846,0.11,0.16999999999999998,0.02,0.37,136.61814109742443,123.3538079983466,36.25132643366859,112.0,42.0,89.0,181.0,0.0819758969266378,0.04188586625327127,0.083219,0.04471699999999999,0.021552400000000003,0.13055599999999998,0.2936502684477483,0.1341407384385125,0.31106,0.13503000000000004,0.0873448,0.44596,0.6388041930893046,6.12087560059704,0.11226,4.7338,-4.310779999999999,7.72196,0.18141136095711688,0.17715179518847493,0.12541,0.12082499999999999,0.05757760000000001,0.38554,0.0947406490683063,0.03439397013168172,0.089213,0.050872,0.0555968,0.14442,-0.38146492055389075,0.07311916195638474,-0.38102,0.10002,-0.47977,-0.29122200000000004,1.0626235568874651,0.47402098544445165,0.90047,0.6174000000000001,0.614754,1.7796,-9.590279981399194,1.0364166429468427,-9.5489,1.461500000000001,-11.042599999999998,-8.288680000000001,667.9817171067169,354.68335062692046,599.03,391.64,264.2,1176.6,1649.3298199413268,421.89838998045076,1627.3,535.3999999999999,1113.64,2205.6600000000003,2559.9046880024384,437.8438031206086,2539.0,560.7000000000003,2019.8,3149.6,1
367,0.4397224207549129,163701,71983,0.23938476887263055,0.23440658175020007,0.18,0.29,0.02,0.52,110.21313247933733,127.02984037897836,27.416318014311702,120.5,26.5,100.5,165.5,0.10612790392628121,0.04385475166174412,0.10912,0.042867000000000016,0.042522199999999996,0.15509,0.3736484292616632,0.15210858085287143,0.38826,0.12625499999999995,0.15968400000000002,0.53305,2.0818980751996263,5.005831093618802,1.7473,4.13905,-2.0825599999999995,7.54978,0.1849196822507856,0.13966059105912804,0.14485,0.10083499999999998,0.086396,0.3349980000000001,0.09396546569926234,0.026494515574455063,0.088848,0.033315,0.0652114,0.13163,-0.42236273006529323,0.06521800542938712,-0.42298,0.07923000000000002,-0.50632,-0.35006,1.2573854057207952,0.4437930246329088,1.1658,0.5628799999999998,0.779898,1.9118800000000002,-9.79420863120459,0.9268247668942096,-9.73,1.3852499999999992,-11.096,-8.616819999999999,583.1101053774939,247.61956785860633,563.61,316.4,298.4,875.0,1593.7999245317608,371.6774785190864,1579.6,416.4000000000001,1125.3,2077.9,2524.49485214947,409.6117346343577,2515.5,434.4000000000001,2014.1,3078.0,1
368,0.5664230882787127,135480,76739,0.24109016650958215,0.24399448210092697,0.17,0.29000000000000004,0.02,0.54,140.96545615589017,153.70588618564224,34.309094454349264,145.0,40.0,120.0,200.0,0.08301777597955357,0.04836757504884962,0.092118,0.0722035,0.0103256,0.13723,0.29570756789412167,0.15512320965510581,0.31369,0.20671,0.06995900000000001,0.49306399999999995,1.246466686682417,6.109292823748072,0.10819,6.3187500000000005,-4.286440000000001,9.38722,0.28688165192262993,0.31225592711919253,0.17851,0.21375999999999998,0.0784426,0.6585239999999999,0.0976751690235734,0.03289246374255818,0.091645,0.046593499999999996,0.0598028,0.14594,-0.3738004295299652,0.06976135283592533,-0.37785,0.08962999999999999,-0.45816,-0.28539,1.154123835859211,0.5088909034502697,1.0035,0.7261799999999999,0.631098,1.9285199999999998,-8.970260587185134,1.1368513626384722,-8.8162,1.6213499999999996,-10.684199999999999,-7.6019,563.6128565452102,256.384928799477,519.63,295.8299999999999,301.6,872.06,1602.851626630826,387.4764634627286,1606.7,478.3000000000002,1097.8,2103.0,2483.5627247885586,442.68012406104816,2396.9,484.9000000000001,2006.2,3132.1,1
369,0.4705741098272003,104109,48991,0.20610433319310056,0.20348305546178116,0.14,0.22999999999999998,0.03,0.47,136.991038238769,218.36567941050396,45.64518151844179,205.0,43.5,179.5,277.0,0.094703043788225,0.05416933490518402,0.099872,0.0825735,0.016099,0.16056,0.32418884365604095,0.16186703807140312,0.34667,0.17848999999999998,0.093378,0.49688,7.209945998810516,6.332172073260162,7.6345,7.2046,0.036687,13.887,0.2663854159039395,0.22493849143704273,0.21605,0.12281000000000003,0.11716,0.43438,0.11584694075797596,0.03293249948653104,0.11264,0.045973,0.074882,0.16154,-0.3426429650895063,0.0809561578951233,-0.3458,0.10403000000000001,-0.44531,-0.23747,1.4867658700577657,0.6283093669777974,1.4016,0.9022000000000001,0.68583,2.4965,-8.76859617889,1.1367067944570275,-8.6297,1.5933499999999992,-10.427,-7.3908,557.9844724994231,281.9887938936131,499.6,315.99,277.34,898.0,1544.123528495616,511.3612227301225,1585.1,783.0999999999999,845.645,2172.0,2502.1474630826024,548.4489337628631,2562.7,797.5,1758.45,3151.75,1
